search_time	search_id	listing_type	property_type	search_location	search_price_min	search_price_max	platform	user_id
2018-07-28 8:53:42	22509	rent		dtdistrict01,dtdistrict02,dtdistrict06,dtdistrict09	2500	3500	web	u1127
2018-07-28 8:54:02	22510	rent		dtdistrict01,dtdistrict02,dtdistrict06,dtdistrict09	2500	3500	web	u1127
2018-07-28 8:54:26	22511	rent		dtdistrict01,dtdistrict02,dtdistrict06,dtdistrict09	2500	3500	web	u1127
2018-07-28 8:55:00	22512	rent		dtdistrict01,dtdistrict02,dtdistrict06,dtdistrict09	2500	3500	web	u1127
2018-07-28 9:00:05	22513	rent		dtdistrict19	2500	3500	web	u1950
2018-07-28 9:00:09	22514	rent		dtdistrict19	2500	3500	web	u1950
2018-07-28 9:00:17	22515	rent	condo	dtdistrict19	2500	3500	web	u1950
2018-07-28 9:03:33	22516	rent	condo	dtdistrict03,dtdistrict04,dtdistrict05		2500	web	u1583
2018-07-28 9:03:47	22517	rent	condo	dtdistrict02,dtdistrict07,dtdistrict08		1500	web	u2107
2018-07-28 9:03:53	22518	rent	condo	dtdistrict02,dtdistrict07,dtdistrict08		1500	web	u2107
2018-07-28 9:04:05	22519	rent	condo	dtdistrict02,dtdistrict07,dtdistrict08		1500	web	u2107
2018-07-28 9:04:23	22520	rent	condo	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict21,dtdistrict22		2500	web	u1583
2018-07-28 9:06:14	22521	rent	condo	dtdistrict02,dtdistrict07,dtdistrict08		2000	web	u2107
2018-07-28 9:21:46	22522	rent	hdb	dtdistrict23		1500	web	u457
2018-07-28 9:23:13	22523	rent		dtdistrict23		1500	web	u457
2018-07-28 9:23:15	22524	rent	hdb	dtdistrict23		1500	web	u457
2018-07-28 9:47:23	22525	rent		dtdistrict09,dtdistrict10		2000	web	u1707
2018-07-28 9:47:27	22526	rent		dtdistrict09,dtdistrict10		2000	web	u1707
2018-07-28 9:47:31	22527	rent		dtdistrict09,dtdistrict10		2000	web	u1707
2018-07-28 9:50:48	22528	rent		dtdistrict09,dtdistrict10		2000	web	u1707
2018-07-28 9:58:09	22529	rent		dtdistrict09,dtdistrict10		2000	web	u1707
2018-07-28 10:05:46	22530	rent		dtdistrict09,dtdistrict10		2000	web	u1707
2018-07-28 10:06:14	22531	rent		dtdistrict01		5000	web	u1975
2018-07-28 10:07:28	22532	rent		dtdistrict01		5000	web	u1975
2018-07-28 10:11:07	22533	rent		dtdistrict01		5000	web	u1975
2018-07-28 10:14:56	22534	rent		dtdistrict01		5000	web	u1975
2018-07-28 10:16:26	22535	rent		dtdistrict01		5000	web	u1975
2018-07-28 10:16:30	22536	rent		dtdistrict01		5000	web	u1975
2018-07-28 10:16:34	22537	rent		dtdistrict01		5000	web	u1975
2018-07-28 10:17:39	22538	rent		dtdistrict01		5000	web	u1975
2018-07-28 10:21:06	22539	rent		dtdistrict01		5000	web	u1975
2018-07-28 10:26:33	22540	room		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13		600	web	u1446
2018-07-28 10:26:39	22541	room		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13		600	web	u1446
2018-07-28 10:28:49	22542	room		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13		600	web	u1446
2018-07-28 10:29:03	22543	room		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13		600	web	u1446
2018-07-28 10:29:17	22544	room		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13		600	web	u1446
2018-07-28 10:29:29	22545	room		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13		600	web	u1446
2018-07-28 10:33:51	22546	rent		dtdistrict08		2000	web	u2107
2018-07-28 11:20:53	22547	sale	hdb	dtdistrict02		600000	web	u2017
2018-07-28 11:22:07	22548	sale	hdb	dtdistrict12		600000	web	u2017
2018-07-28 11:23:26	22549	room		dtdistrict16	500		web	u644
2018-07-28 11:23:29	22550	room		dtdistrict16	500	500	web	u644
2018-07-28 11:23:32	22551	room	hdb	dtdistrict16	500	500	web	u644
2018-07-28 11:24:00	22552	sale	hdb	dtdistrict12		600000	web	u2017
2018-07-28 11:24:52	22553	sale	hdb	dtdistrict12		600000	web	u2017
2018-07-28 11:38:27	22554	rent	condo	dtdistrict01,dtdistrict02,dtdistrict06	5000	9000	web	u1628
2018-07-28 11:40:16	22555	rent	condo	dtdistrict01,dtdistrict02,dtdistrict06	5000	9000	web	u1628
2018-07-28 11:40:48	22556	rent	condo	dtdistrict01,dtdistrict02,dtdistrict06	5000	9000	web	u1628
2018-07-28 11:40:50	22557	rent	condo	dtdistrict01,dtdistrict02,dtdistrict06	5000	9000	web	u1628
2018-07-28 11:46:39	22558	rent	landed	dtdistrict10,dtdistrict11,dtdistrict21,dtdistrict23	9000		web	u1513
2018-07-28 11:46:55	22559	rent	landed	dtdistrict10,dtdistrict11,dtdistrict21,dtdistrict23	9000	19500	web	u1513
2018-07-28 11:47:30	22560	rent	landed	dtdistrict10,dtdistrict11,dtdistrict21,dtdistrict23	9000	19500	web	u1513
2018-07-28 11:47:43	22561	rent	landed	dtdistrict10,dtdistrict11,dtdistrict21,dtdistrict23	9000	19500	web	u1513
2018-07-28 11:48:56	22562	rent	landed	dtdistrict10,dtdistrict11,dtdistrict21,dtdistrict23	9000	19500	web	u1513
2018-07-28 11:49:26	22563	rent	landed	dtdistrict10,dtdistrict11,dtdistrict21,dtdistrict23	9000	19500	web	u1513
2018-07-28 11:49:56	22564	rent	landed	dtdistrict10,dtdistrict11,dtdistrict21,dtdistrict23	9000	19500	web	u1513
2018-07-28 11:50:29	22565	rent	landed	dtdistrict10,dtdistrict11,dtdistrict21,dtdistrict23	9000	19500	web	u1513
2018-07-28 11:51:47	22566	rent	landed	dtdistrict10,dtdistrict11,dtdistrict21,dtdistrict23	9000	19500	web	u1513
2018-07-28 11:53:14	22567	rent	landed	dtdistrict10,dtdistrict11,dtdistrict21,dtdistrict23	9000	19500	web	u1513
2018-07-28 11:53:38	22568	rent	landed	dtdistrict10,dtdistrict11,dtdistrict21,dtdistrict23	9000	19500	web	u1513
2018-07-28 11:53:54	22569	rent	landed	dtdistrict10,dtdistrict11,dtdistrict21,dtdistrict23	9000	19500	web	u1513
2018-07-28 12:04:09	22570	rent		dtdistrict15	2000	3000	web	u415
2018-07-28 12:04:22	22571	rent		dtdistrict15	2000	3000	web	u415
2018-07-28 12:06:23	22572	rent		dtdistrict15	2000	3000	web	u415
2018-07-28 12:06:49	22573	rent		dtdistrict14,dtdistrict15	2000	3000	web	u415
2018-07-28 12:07:10	22574	rent		dtdistrict16	2000	3000	web	u415
2018-07-28 12:09:22	22575	rent	landed	dtdistrict09,dtdistrict10,dtdistrict11	9500	16000	web	u1513
2018-07-28 12:09:23	22576	rent		dtdistrict16	2000	3500	web	u415
2018-07-28 12:09:32	22577	rent	landed	dtdistrict09,dtdistrict10,dtdistrict11	9500	16000	web	u1513
2018-07-28 12:10:19	22578	rent	landed	dtdistrict09,dtdistrict10,dtdistrict11	9500	16000	web	u1513
2018-07-28 12:10:27	22579	rent	landed	dtdistrict09,dtdistrict10,dtdistrict11	9500	16000	web	u1513
2018-07-28 12:11:11	22580	rent	landed	dtdistrict09,dtdistrict10,dtdistrict11	9500	16000	web	u1513
2018-07-28 12:23:24	22581	sale	hdb	dtdistrict14,dtdistrict15,dtdistrict16	100000	400000	web	u501
2018-07-28 12:24:09	22582	sale	hdb	dtdistrict14,dtdistrict15,dtdistrict16	100000	400000	web	u501
2018-07-28 12:24:38	22583	sale	hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18	100000	400000	web	u501
2018-07-28 12:25:02	22584	sale	hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18	100000	400000	web	u501
2018-07-28 12:25:08	22585	sale	hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18	100000	400000	web	u501
2018-07-28 12:29:46	22586	sale	condo	dtdistrict04,dtdistrict05		1500000	web	u1774
2018-07-28 12:31:04	22587	sale	condo	dtdistrict04,dtdistrict05		1500000	web	u1774
2018-07-28 12:32:04	22588	rent	condo,hdb	dtdistrict01,dtdistrict02,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict09,dtdistrict11,dtdistrict12,dtdistrict20	500	1500	web	u1611
2018-07-28 12:32:54	22589	sale	condo	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict13,dtdistrict20,dtdistrict21,dtdistrict23	300000	1200000	web	u1410
2018-07-28 12:35:19	22590	sale	condo	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict13,dtdistrict20,dtdistrict21,dtdistrict23	300000	1200000	web	u1410
2018-07-28 12:35:29	22591	sale	condo	dtdistrict04,dtdistrict05		1500000	web	u1774
2018-07-28 12:37:31	22592	rent		dtdistrict27		1000	web	u137
2018-07-28 12:37:34	22593	rent		dtdistrict27		1000	web	u137
2018-07-28 12:38:37	22594	sale	condo	dtdistrict04,dtdistrict05		1500000	web	u1774
2018-07-28 12:41:24	22595	sale	condo	dtdistrict04,dtdistrict05		1500000	web	u1774
2018-07-28 12:42:06	22596	sale	condo	dtdistrict04,dtdistrict05		1500000	web	u1774
2018-07-28 12:43:41	22597	sale	condo	dtdistrict04,dtdistrict05		1500000	web	u1774
2018-07-28 12:44:02	22598	sale	condo	dtdistrict04,dtdistrict05		1500000	web	u1774
2018-07-28 12:44:18	22599	sale	condo	dtdistrict04,dtdistrict05		1500000	web	u1774
2018-07-28 12:44:28	22600	sale	condo	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict13,dtdistrict20,dtdistrict21,dtdistrict23	300000	1200000	web	u1410
2018-07-28 12:45:45	22601	sale	condo	dtdistrict04,dtdistrict05		1500000	web	u1774
2018-07-28 12:46:42	22602	sale	condo	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict13,dtdistrict20,dtdistrict21,dtdistrict23	300000	1200000	web	u1410
2018-07-28 12:47:13	22603	sale	condo	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict13,dtdistrict20,dtdistrict21,dtdistrict23	300000	1200000	web	u1410
2018-07-28 12:48:11	22604	sale	condo	dtdistrict04,dtdistrict05		1500000	web	u1774
2018-07-28 12:48:26	22605	sale	condo	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict13,dtdistrict20,dtdistrict21,dtdistrict23	300000	1200000	web	u1410
2018-07-28 12:49:35	22606	sale	condo	dtdistrict04,dtdistrict05		1500000	web	u1774
2018-07-28 12:49:45	22607	rent		dtdistrict10		2000	web	u1365
2018-07-28 12:49:53	22608	sale	condo	dtdistrict04,dtdistrict05		1500000	web	u1774
2018-07-28 12:51:04	22609	rent		dtdistrict10		2000	web	u1365
2018-07-28 12:51:05	22610	sale	condo	dtdistrict04,dtdistrict05		1500000	web	u1774
2018-07-28 12:51:36	22611	sale	condo	dtdistrict04,dtdistrict05		1500000	web	u1774
2018-07-28 12:51:44	22612	sale	condo	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict13,dtdistrict20,dtdistrict21,dtdistrict23	300000	1200000	web	u1410
2018-07-28 12:52:25	22613	sale	condo	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict13,dtdistrict20,dtdistrict21,dtdistrict23	300000	1200000	web	u1410
2018-07-28 12:52:34	22614	sale	condo	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict13,dtdistrict20,dtdistrict21,dtdistrict23	300000	1200000	web	u1410
2018-07-28 12:56:39	22615	rent		dtdistrict04		9000	web	u2247
2018-07-28 13:02:30	22616	rent		dtdistrict02		3000	web	u1365
2018-07-28 13:03:25	22617	rent		dtdistrict02		3000	web	u1365
2018-07-28 13:04:43	22618	rent		dtdistrict02		3000	web	u1365
2018-07-28 13:05:22	22619	rent		dtdistrict02		3000	web	u1365
2018-07-28 13:08:09	22620	sale	condo	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict13,dtdistrict20,dtdistrict21,dtdistrict23	300000	1200000	web	u1410
2018-07-28 13:09:14	22621	sale	condo	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict13,dtdistrict20,dtdistrict21,dtdistrict23	300000	1200000	web	u1410
2018-07-28 13:09:31	22622	sale	condo	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict13,dtdistrict20,dtdistrict21,dtdistrict23	300000	1200000	web	u1410
2018-07-28 13:10:53	22623	sale	condo	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict13,dtdistrict20,dtdistrict21,dtdistrict23	300000	1200000	web	u1410
2018-07-28 13:12:57	22624	rent		dtdistrict15	2500		web	u1666
2018-07-28 13:13:00	22625	rent		dtdistrict15	2500	4500	web	u1666
2018-07-28 13:13:10	22626	rent	hdb	dtdistrict15	2500	4500	web	u1666
2018-07-28 13:13:11	22627	rent	hdb	dtdistrict15	2500	4500	web	u1666
2018-07-28 13:13:15	22628	rent	hdb	dtdistrict15	2500	4500	web	u1666
2018-07-28 13:13:18	22629	rent	condo,hdb	dtdistrict15	2500	4500	web	u1666
2018-07-28 13:13:19	22630	rent	condo,hdb	dtdistrict15	2500	4500	web	u1666
2018-07-28 13:13:20	22631	rent	condo,hdb	dtdistrict15	2500	4500	web	u1666
2018-07-28 13:13:22	22632	rent	condo,hdb,landed	dtdistrict15	2500	4500	web	u1666
2018-07-28 13:13:23	22633	rent	condo,hdb,landed	dtdistrict15	2500	4500	web	u1666
2018-07-28 13:13:24	22634	rent	condo,hdb,landed	dtdistrict15	2500	4500	web	u1666
2018-07-28 13:13:27	22635	rent	condo,hdb,landed	dtdistrict15	2500	4500	web	u1666
2018-07-28 13:13:29	22636	rent	condo,hdb,landed	dtdistrict15	2500	4500	web	u1666
2018-07-28 13:13:32	22637	rent	condo,hdb,landed	dtdistrict15	2500	4500	web	u1666
2018-07-28 13:13:33	22638	rent	condo,hdb,landed	dtdistrict15	2500	4500	web	u1666
2018-07-28 13:13:35	22639	rent	condo,hdb,landed	dtdistrict15	2500	4500	web	u1666
2018-07-28 13:13:45	22640	rent	condo,hdb,landed	dtdistrict15	2500	4500	web	u1666
2018-07-28 13:13:48	22641	rent	condo,hdb,landed	dtdistrict15	2500	4500	web	u1666
2018-07-28 13:15:18	22642	sale	condo	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict13,dtdistrict20,dtdistrict21,dtdistrict23	300000	1200000	web	u1410
2018-07-28 13:15:30	22643	sale	condo	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict19,dtdistrict20,dtdistrict21,dtdistrict22,dtdistrict23,dtdistrict26,dtdistrict27,dtdistrict28	800000	1400000	web	u578
2018-07-28 13:19:28	22644	rent		dtdistrict05		2000	web	u1365
2018-07-28 13:20:08	22645	rent		dtdistrict05		2000	web	u1365
2018-07-28 13:26:06	22646	rent	condo,hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18	3000		web	u2121
2018-07-28 13:26:16	22647	rent	condo,hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18		2500	web	u2121
2018-07-28 13:27:49	22648	rent	condo,hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18		2500	web	u2121
2018-07-28 13:28:07	22649	rent	condo,hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18		2500	web	u2121
2018-07-28 13:28:12	22650	rent	condo,hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18		2500	web	u2121
2018-07-28 13:28:16	22651	rent	condo,hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18		2500	web	u2121
2018-07-28 13:28:19	22652	rent	condo,hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18		2500	web	u2121
2018-07-28 13:28:54	22653	rent	condo,hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18		2500	web	u2121
2018-07-28 13:29:14	22654	rent	condo,hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18		2500	web	u2121
2018-07-28 13:30:18	22655	rent	condo,hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18		1500	web	u2121
2018-07-28 13:30:21	22656	rent	condo,hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18		2000	web	u2121
2018-07-28 13:30:47	22657	rent	condo,hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18		2000	web	u2121
2018-07-28 13:31:01	22658	rent	condo,hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18		2000	web	u2121
2018-07-28 13:31:12	22659	rent	condo,hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18		2000	web	u2121
2018-07-28 13:31:13	22660	rent	condo,hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18		2000	web	u2121
2018-07-28 13:31:41	22661	rent	condo,hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18		2000	web	u2121
2018-07-28 13:31:58	22662	rent	condo,hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18		2000	web	u2121
2018-07-28 13:32:33	22663	rent	condo,hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18	500	2000	web	u2121
2018-07-28 13:32:34	22664	rent	condo,hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18	500	500	web	u2121
2018-07-28 13:32:37	22665	rent	condo,hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18	500	1000	web	u2121
2018-07-28 13:32:43	22666	rent	condo,hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18	500	1500	web	u2121
2018-07-28 13:32:46	22667	rent	condo,hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18	500	1000	web	u2121
2018-07-28 13:32:51	22668	rent	condo,hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18	1000	1000	web	u2121
2018-07-28 13:32:55	22669	rent	condo,hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18	1000	1500	web	u2121
2018-07-28 13:33:18	22670	rent	condo,hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18	1000	2000	web	u2121
2018-07-28 13:33:48	22671	rent	condo,hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18	1000	2000	web	u2121
2018-07-28 13:34:08	22672	rent	condo,hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18	1000	2000	web	u2121
2018-07-28 13:34:26	22673	rent	condo,hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18	1000	2000	web	u2121
2018-07-28 13:35:18	22674	rent	condo,hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18	1000	2000	web	u2121
2018-07-28 13:35:37	22675	rent	condo,hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18	1000	2000	web	u2121
2018-07-28 13:36:16	22676	rent	condo,hdb	dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18	1000	2000	web	u2121
2018-07-28 13:38:04	22677	sale	condo	dtdistrict15,dtdistrict16	1000000	1300000	web	u869
2018-07-28 13:38:09	22678	sale	condo	dtdistrict15,dtdistrict16	1000000	1300000	web	u869
2018-07-28 13:38:55	22679	sale	condo	dtdistrict15,dtdistrict16	1000000	1300000	web	u869
2018-07-28 13:44:34	22680	sale	condo	dtdistrict15,dtdistrict16	1000000	1300000	web	u869
2018-07-28 13:45:01	22681	sale	condo	dtdistrict15	1000000	1300000	web	u869
2018-07-28 13:45:35	22682	rent		dtdistrict10,dtdistrict14,dtdistrict16	1000		web	u2074
2018-07-28 13:45:38	22683	sale	condo	dtdistrict15	1000000	1300000	web	u869
2018-07-28 13:45:38	22684	rent		dtdistrict10,dtdistrict14,dtdistrict16	1000	1500	web	u2074
2018-07-28 13:46:43	22685	sale	condo	dtdistrict15	1000000	1300000	web	u869
2018-07-28 13:46:48	22686	sale	condo	dtdistrict15	1000000	1300000	web	u869
2018-07-28 13:46:52	22687	sale	condo	dtdistrict15	1000000	1300000	web	u869
2018-07-28 13:47:33	22688	sale	condo	dtdistrict15	1000000	1300000	web	u869
2018-07-28 13:47:59	22689	sale	condo	dtdistrict15	1000000	1300000	web	u869
2018-07-28 13:52:26	22690	sale	condo	dtdistrict15	1000000	1300000	web	u869
2018-07-28 13:53:00	22691	sale	condo	dtdistrict15	1000000	1300000	web	u869
2018-07-28 13:56:38	22692	rent		dtdistrict15	1500		web	u833
2018-07-28 13:56:40	22693	rent		dtdistrict15	1500	2100	web	u833
2018-07-28 13:56:56	22694	rent		dtdistrict15	1500	2100	web	u833
2018-07-28 13:57:15	22695	rent		dtdistrict15	1500	2100	web	u833
2018-07-28 13:57:41	22696	rent		dtdistrict15	1500	2100	web	u833
2018-07-28 13:58:03	22697	rent		dtdistrict15	1500	2100	web	u833
2018-07-28 13:58:25	22698	rent		dtdistrict15	1500	2100	web	u833
2018-07-28 13:58:54	22699	rent		dtdistrict15	1500	2100	web	u833
2018-07-28 13:59:23	22700	rent		dtdistrict15	1500	2100	web	u833
2018-07-28 14:00:07	22701	rent		dtdistrict15	1500	2100	web	u833
2018-07-28 14:05:11	22702	sale	condo	dtdistrict13,dtdistrict14,dtdistrict15,dtdistrict16		900000	web	u1204
2018-07-28 14:05:20	22703	sale	condo	dtdistrict13,dtdistrict14,dtdistrict15,dtdistrict16		900000	web	u1204
2018-07-28 14:25:20	22704	sale		dtdistrict14		1000000	web	u1542
2018-07-28 14:25:22	22705	sale		dtdistrict14		1000000	web	u1542
2018-07-28 14:25:54	22706	sale		dtdistrict14		1000000	web	u1542
2018-07-28 14:26:43	22707	sale	condo	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict08,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18,dtdistrict19,dtdistrict20,dtdistrict21,dtdistrict22,dtdistrict23,dtdistrict24,dtdistrict25,dtdistrict26,dtdistrict27,dtdistrict28	800000		web	u1148
2018-07-28 14:26:48	22708	sale	condo	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict08,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18,dtdistrict19,dtdistrict20,dtdistrict21,dtdistrict22,dtdistrict23,dtdistrict24,dtdistrict25,dtdistrict26,dtdistrict27,dtdistrict28	800000	1200000	web	u1148
2018-07-28 14:26:53	22709	sale	condo	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict08,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18,dtdistrict19,dtdistrict20,dtdistrict21,dtdistrict22,dtdistrict23,dtdistrict24,dtdistrict25,dtdistrict26,dtdistrict27,dtdistrict28	800000	1200000	web	u1148
2018-07-28 14:26:54	22710	sale	condo	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict08,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18,dtdistrict19,dtdistrict20,dtdistrict21,dtdistrict22,dtdistrict23,dtdistrict24,dtdistrict25,dtdistrict26,dtdistrict27,dtdistrict28	800000	1200000	web	u1148
2018-07-28 14:26:57	22711	sale		dtdistrict14		1000000	web	u1542
2018-07-28 14:26:58	22712	sale	condo	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict08,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18,dtdistrict19,dtdistrict20,dtdistrict21,dtdistrict22,dtdistrict23,dtdistrict24,dtdistrict25,dtdistrict26,dtdistrict27,dtdistrict28	800000	1200000	web	u1148
2018-07-28 14:26:59	22713	sale	condo	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict08,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18,dtdistrict19,dtdistrict20,dtdistrict21,dtdistrict22,dtdistrict23,dtdistrict24,dtdistrict25,dtdistrict26,dtdistrict27,dtdistrict28	800000	1200000	web	u1148
2018-07-28 14:27:03	22714	sale	condo	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict08,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18,dtdistrict19,dtdistrict20,dtdistrict21,dtdistrict22,dtdistrict23,dtdistrict24,dtdistrict25,dtdistrict26,dtdistrict27,dtdistrict28	800000	1200000	web	u1148
2018-07-28 14:27:15	22715	sale	condo	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict08,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18,dtdistrict19,dtdistrict20,dtdistrict21,dtdistrict22,dtdistrict23,dtdistrict24,dtdistrict25,dtdistrict26,dtdistrict27,dtdistrict28	800000	1200000	web	u1148
2018-07-28 14:27:31	22716	sale		dtdistrict14		1000000	web	u1542
2018-07-28 14:27:37	22717	sale	condo	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict08,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18,dtdistrict19,dtdistrict20,dtdistrict21,dtdistrict22,dtdistrict23,dtdistrict24,dtdistrict25,dtdistrict26,dtdistrict27,dtdistrict28	800000	1200000	web	u1148
